pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,order_month,order_day_name,is_weekend,order_hour,time_of_day,price_band
31290,13814,classic_dlx_m,1,2015-08-18,18:00:24,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,August,Tuesday,False,18,Dinner,Standard
31291,13814,hawaiian_m,1,2015-08-18,18:00:24,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,August,Tuesday,False,18,Dinner,Standard
31292,13814,ital_supr_m,1,2015-08-18,18:00:24,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,August,Tuesday,False,18,Dinner,Standard
31293,13814,spin_pesto_m,1,2015-08-18,18:00:24,16.5,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,August,Tuesday,False,18,Dinner,Standard
31294,13815,bbq_ckn_l,1,2015-08-18,18:01:14,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,August,Tuesday,False,18,Dinner,Premium
31295,13815,napolitana_m,1,2015-08-18,18:01:14,16.0,16.0,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,August,Tuesday,False,18,Dinner,Standard
31296,13815,sicilian_s,1,2015-08-18,18:01:14,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,August,Tuesday,False,18,Dinner,Budget
31297,13816,southw_ckn_m,1,2015-08-18,18:05:38,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,August,Tuesday,False,18,Dinner,Standard
31298,13817,ital_veggie_s,1,2015-08-18,18:05:54,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,August,Tuesday,False,18,Dinner,Standard
31299,13818,ckn_pesto_l,1,2015-08-18,18:12:53,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,August,Tuesday,False,18,Dinner,Premium
31300,13818,mediterraneo_s,1,2015-08-18,18:12:53,12.0,12.0,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,August,Tuesday,False,18,Dinner,Budget
31301,13818,veggie_veg_m,1,2015-08-18,18:12:53,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,August,Tuesday,False,18,Dinner,Standard
31302,13818,veggie_veg_s,1,2015-08-18,18:12:53,12.0,12.0,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,August,Tuesday,False,18,Dinner,Budget
31303,13819,spicy_ital_l,1,2015-08-18,18:16:20,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,August,Tuesday,False,18,Dinner,Premium
31304,13819,veggie_veg_s,1,2015-08-18,18:16:20,12.0,12.0,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,August,Tuesday,False,18,Dinner,Budget
31305,13820,brie_carre_s,1,2015-08-18,18:42:46,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,August,Tuesday,False,18,Dinner,Premium
31306,13820,pepperoni_s,1,2015-08-18,18:42:46,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,August,Tuesday,False,18,Dinner,Budget
31307,13821,bbq_ckn_l,1,2015-08-18,19:02:39,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,August,Tuesday,False,19,Dinner,Premium
31308,13821,cali_ckn_s,1,2015-08-18,19:02:39,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,August,Tuesday,False,19,Dinner,Standard
31309,13821,five_cheese_l,1,2015-08-18,19:02:39,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,August,Tuesday,False,19,Dinner,Premium
31310,13822,five_cheese_l,1,2015-08-18,19:17:08,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,August,Tuesday,False,19,Dinner,Premium
31311,13822,southw_ckn_l,1,2015-08-18,19:17:08,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,August,Tuesday,False,19,Dinner,Premium
31312,13823,big_meat_s,1,2015-08-18,19:19:36,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,August,Tuesday,False,19,Dinner,Budget
31313,13823,cali_ckn_s,1,2015-08-18,19:19:36,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,August,Tuesday,False,19,Dinner,Standard
31314,13823,classic_dlx_s,1,2015-08-18,19:19:36,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,August,Tuesday,False,19,Dinner,Budget
31315,13824,big_meat_s,1,2015-08-18,19:33:00,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,August,Tuesday,False,19,Dinner,Budget
31316,13824,five_cheese_l,1,2015-08-18,19:33:00,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,August,Tuesday,False,19,Dinner,Premium
31317,13824,hawaiian_m,1,2015-08-18,19:33:00,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,August,Tuesday,False,19,Dinner,Standard
31318,13825,bbq_ckn_m,1,2015-08-18,20:16:09,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,August,Tuesday,False,20,Dinner,Standard
31319,13825,cali_ckn_s,1,2015-08-18,20:16:09,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,August,Tuesday,False,20,Dinner,Standard
31320,13826,napolitana_s,1,2015-08-18,20:26:56,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,August,Tuesday,False,20,Dinner,Budget
31321,13827,classic_dlx_s,1,2015-08-18,20:51:53,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,August,Tuesday,False,20,Dinner,Budget
31322,13827,green_garden_l,1,2015-08-18,20:51:53,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,August,Tuesday,False,20,Dinner,Premium
31323,13828,thai_ckn_m,1,2015-08-18,21:06:36,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,August,Tuesday,False,21,Dinner,Standard
31324,13829,big_meat_s,1,2015-08-18,21:40:04,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,August,Tuesday,False,21,Dinner,Budget
31325,13830,green_garden_s,1,2015-08-18,21:42:04,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,August,Tuesday,False,21,Dinner,Budget
31326,13830,spin_pesto_s,1,2015-08-18,21:42:04,12.5,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,August,Tuesday,False,21,Dinner,Budget
31327,13831,peppr_salami_m,1,2015-08-18,22:14:48,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,August,Tuesday,False,22,Late Night,Standard
31328,13832,southw_ckn_l,1,2015-08-18,22:16:14,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,August,Tuesday,False,22,Late Night,Premium
31329,13833,spicy_ital_l,1,2015-08-19,11:24:03,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,August,Wednesday,False,11,Lunch,Premium
31330,13833,spin_pesto_m,1,2015-08-19,11:24:03,16.5,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,August,Wednesday,False,11,Lunch,Standard
31331,13834,cali_ckn_m,1,2015-08-19,11:26:15,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,August,Wednesday,False,11,Lunch,Standard
31332,13834,spicy_ital_s,1,2015-08-19,11:26:15,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,August,Wednesday,False,11,Lunch,Budget
31333,13835,bbq_ckn_l,1,2015-08-19,11:28:13,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,August,Wednesday,False,11,Lunch,Premium
31334,13836,ckn_pesto_l,1,2015-08-19,11:30:02,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,August,Wednesday,False,11,Lunch,Premium
31335,13836,mediterraneo_l,1,2015-08-19,11:30:02,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,August,Wednesday,False,11,Lunch,Premium
31336,13837,four_cheese_l,1,2015-08-19,11:30:41,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,August,Wednesday,False,11,Lunch,Premium
31337,13837,ital_cpcllo_l,1,2015-08-19,11:30:41,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,August,Wednesday,False,11,Lunch,Premium
31338,13837,prsc_argla_m,1,2015-08-19,11:30:41,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,August,Wednesday,False,11,Lunch,Standard
31339,13838,bbq_ckn_m,1,2015-08-19,11:44:13,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,August,Wednesday,False,11,Lunch,Standard
31340,13839,ckn_pesto_m,1,2015-08-19,11:44:18,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,August,Wednesday,False,11,Lunch,Standard
31341,13840,big_meat_s,1,2015-08-19,11:53:23,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,August,Wednesday,False,11,Lunch,Budget
31342,13840,cali_ckn_m,1,2015-08-19,11:53:23,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,August,Wednesday,False,11,Lunch,Standard
31343,13840,ckn_alfredo_l,1,2015-08-19,11:53:23,20.75,20.75,L,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,August,Wednesday,False,11,Lunch,Premium
31344,13840,ckn_alfredo_m,1,2015-08-19,11:53:23,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,August,Wednesday,False,11,Lunch,Standard
31345,13840,mexicana_l,1,2015-08-19,11:53:23,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,August,Wednesday,False,11,Lunch,Premium
31346,13840,mexicana_s,1,2015-08-19,11:53:23,12.0,12.0,S,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,August,Wednesday,False,11,Lunch,Budget
31347,13840,napolitana_s,1,2015-08-19,11:53:23,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,August,Wednesday,False,11,Lunch,Budget
31348,13840,pep_msh_pep_l,1,2015-08-19,11:53:23,17.5,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",August,Wednesday,False,11,Lunch,Standard
31349,13840,veggie_veg_s,1,2015-08-19,11:53:23,12.0,12.0,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,August,Wednesday,False,11,Lunch,Budget
31350,13841,four_cheese_l,1,2015-08-19,12:04:52,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,August,Wednesday,False,12,Lunch,Premium
31351,13841,prsc_argla_s,1,2015-08-19,12:04:52,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,August,Wednesday,False,12,Lunch,Budget
31352,13842,four_cheese_l,1,2015-08-19,12:09:56,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,August,Wednesday,False,12,Lunch,Premium
31353,13842,spin_pesto_s,1,2015-08-19,12:09:56,12.5,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,August,Wednesday,False,12,Lunch,Budget
31354,13843,hawaiian_s,1,2015-08-19,12:15:22,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,August,Wednesday,False,12,Lunch,Budget
31355,13843,ital_cpcllo_l,1,2015-08-19,12:15:22,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,August,Wednesday,False,12,Lunch,Premium
31356,13843,sicilian_s,1,2015-08-19,12:15:22,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,August,Wednesday,False,12,Lunch,Budget
31357,13843,southw_ckn_l,1,2015-08-19,12:15:22,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,August,Wednesday,False,12,Lunch,Premium
31358,13844,cali_ckn_m,1,2015-08-19,12:23:08,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,August,Wednesday,False,12,Lunch,Standard
31359,13844,ital_cpcllo_l,1,2015-08-19,12:23:08,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,August,Wednesday,False,12,Lunch,Premium
31360,13844,mediterraneo_l,1,2015-08-19,12:23:08,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,August,Wednesday,False,12,Lunch,Premium
31361,13845,soppressata_l,1,2015-08-19,12:31:58,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,August,Wednesday,False,12,Lunch,Premium
31362,13846,hawaiian_l,1,2015-08-19,12:33:18,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,August,Wednesday,False,12,Lunch,Standard
31363,13847,ital_supr_l,1,2015-08-19,12:34:46,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,August,Wednesday,False,12,Lunch,Premium
31364,13848,mexicana_l,1,2015-08-19,13:02:00,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,August,Wednesday,False,13,Lunch,Premium
31365,13849,four_cheese_l,1,2015-08-19,13:04:52,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,August,Wednesday,False,13,Lunch,Premium
31366,13849,ital_supr_l,2,2015-08-19,13:04:52,20.75,41.5,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,August,Wednesday,False,13,Lunch,Premium
31367,13849,pepperoni_l,1,2015-08-19,13:04:52,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,August,Wednesday,False,13,Lunch,Standard
31368,13849,the_greek_m,1,2015-08-19,13:04:52,16.0,16.0,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,August,Wednesday,False,13,Lunch,Standard
31369,13850,the_greek_xl,1,2015-08-19,13:19:18,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,August,Wednesday,False,13,Lunch,Premium
31370,13851,classic_dlx_s,1,2015-08-19,13:36:02,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,August,Wednesday,False,13,Lunch,Budget
31371,13851,spicy_ital_l,1,2015-08-19,13:36:02,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,August,Wednesday,False,13,Lunch,Premium
31372,13852,napolitana_l,1,2015-08-19,13:38:24,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,August,Wednesday,False,13,Lunch,Premium
31373,13853,calabrese_l,1,2015-08-19,13:59:20,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,August,Wednesday,False,13,Lunch,Premium
31374,13853,cali_ckn_l,1,2015-08-19,13:59:20,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,August,Wednesday,False,13,Lunch,Premium
31375,13853,classic_dlx_s,1,2015-08-19,13:59:20,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,August,Wednesday,False,13,Lunch,Budget
31376,13853,soppressata_l,1,2015-08-19,13:59:20,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,August,Wednesday,False,13,Lunch,Premium
31377,13854,ital_cpcllo_s,1,2015-08-19,14:01:46,12.0,12.0,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,August,Wednesday,False,14,Lunch,Budget
31378,13854,ital_supr_m,1,2015-08-19,14:01:46,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,August,Wednesday,False,14,Lunch,Standard
31379,13854,spin_pesto_l,1,2015-08-19,14:01:46,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,August,Wednesday,False,14,Lunch,Premium
31380,13854,veggie_veg_s,1,2015-08-19,14:01:46,12.0,12.0,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,August,Wednesday,False,14,Lunch,Budget
31381,13855,spin_pesto_l,1,2015-08-19,14:20:04,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,August,Wednesday,False,14,Lunch,Premium
31382,13856,calabrese_m,1,2015-08-19,14:38:27,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,August,Wednesday,False,14,Lunch,Standard
31383,13856,peppr_salami_s,1,2015-08-19,14:38:27,12.5,12.5,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,August,Wednesday,False,14,Lunch,Budget
31384,13856,prsc_argla_m,1,2015-08-19,14:38:27,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,August,Wednesday,False,14,Lunch,Standard
31385,13856,thai_ckn_l,1,2015-08-19,14:38:27,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,August,Wednesday,False,14,Lunch,Premium
31386,13857,classic_dlx_m,1,2015-08-19,14:39:29,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,August,Wednesday,False,14,Lunch,Standard
31387,13857,mexicana_l,1,2015-08-19,14:39:29,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,August,Wednesday,False,14,Lunch,Premium
31388,13858,cali_ckn_s,1,2015-08-19,14:45:30,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,August,Wednesday,False,14,Lunch,Standard
31389,13858,classic_dlx_l,1,2015-08-19,14:45:30,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,August,Wednesday,False,14,Lunch,Premium
31390,13858,hawaiian_m,1,2015-08-19,14:45:30,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,August,Wednesday,False,14,Lunch,Standard
31391,13858,napolitana_l,1,2015-08-19,14:45:30,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,August,Wednesday,False,14,Lunch,Premium
31392,13858,pep_msh_pep_s,2,2015-08-19,14:45:30,11.0,22.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",August,Wednesday,False,14,Lunch,Budget
31393,13858,peppr_salami_l,1,2015-08-19,14:45:30,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,August,Wednesday,False,14,Lunch,Premium
31394,13858,peppr_salami_m,1,2015-08-19,14:45:30,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,August,Wednesday,False,14,Lunch,Standard
31395,13858,prsc_argla_l,1,2015-08-19,14:45:30,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,August,Wednesday,False,14,Lunch,Premium
